,TaxiCode,Latitude,Longitude,Bfa,Ownership,Type,Name
1698,B17,1.2991666666666666,103.85055555555554,Yes,LTA,Stand,Bencoolen St at Masjid Bencoolen opp Bencoolen DTL Station (Ent A)
1699,B18,1.2994444444444444,103.85527777777777,Yes,Private,Stand,Victoria St along driveway of Bugis Junction
1700,C01,1.2908333333333333,103.84583333333333,Yes,Private,Stand,River Valley Rd at Clarke Quay
1701,C02,1.2913888888888887,103.845,Yes,CCS,Stand,River Valley Rd at Liang Court
1702,C04,1.2902777777777776,103.84472222222222,Yes,LTA,Stand,Tan Tye Place at Clarke Quay
1703,C06,1.2938888888888889,103.84916666666666,Yes,LTA,Stand,Armenian St in front of Peranakan Museum
1704,C08,1.2916666666666665,103.85027777777778,Yes,Private,Stand,Coleman St along driveway outside Peninsula Excelsior Hotel
1705,C12,1.2908333333333333,103.85138888888888,Yes,Private,Stop,Coleman St at The Adelphi
1706,C13,1.2925,103.85138888888888,Yes,Private,Stand,North Bridge Rd outside Capitol Piazza
1707,C14,1.2930555555555554,103.85249999999999,Yes,Private,Stand,Stamford Rd along driveway of Raffles City
1708,C15,1.2938888888888889,103.85249999999999,Yes,Private,Stand,North Bridge Rd along driveway of Raffles City
1709,C18,1.295,103.8586111111111,Yes,Private,Stand,Temasek Blvd at Suntec Tower 1 & 2
1710,C19,1.2944444444444443,103.85944444444443,Yes,Private,Stand,Temasek Blvd at Suntec Tower 3 & 4
1711,C20,1.291111111111111,103.85972222222222,Yes,Private,Stand,Raffles Blvd at Millenia Walk
1712,C21,1.2922222222222222,103.86055555555555,Yes,Private,Stand,Temasek Ave at Millenia Tower
1713,C22,1.291111111111111,103.85833333333333,Yes,Private,Stand,Raffles Blvd along driveway of Marina Square
1714,C24,1.2894444444444444,103.85638888888889,Yes,Private,Stand,Raffles Ave at The Esplanade
1715,C25,1.2925,103.85666666666665,Yes,Private,Stand,Raffles Blvd at Suntec City Mall
1716,C26,1.2958333333333332,103.84583333333333,Yes,LTA,Stop,Percival Rd at round-about of Fort Canning Park
1717,C27,1.293611111111111,103.85777777777777,Yes,Private,Stand,Temasek Blvd at Suntec Tower 5
1718,C28,1.2919444444444443,103.84416666666667,Yes,LTA,Stand,Clarke Quay outside Fort Canning DTL Station (towards River Valley) (Ent A)
1719,C29,1.2922222222222222,103.84472222222222,Yes,LTA,Stand,River Valley Rd outside Fort Canning DTL Station (towards Downtown) (Ent B)
1720,D01,1.2797222222222222,103.84055555555555,Yes,Private,Stand,Teo Hong Rd beside Dorsett Residences
1721,D02,1.2783333333333333,103.84166666666667,Yes,LTA,Stand,Neil Rd in front of Chinatown Plaza
1722,D04,1.281388888888889,103.84166666666667,Yes,LTA,Stand,Kreta Ayer Rd opposite Oriental Plaza
1723,D05,1.2833333333333332,103.84222222222222,Yes,Private,Stand,Park Cres outside People's Park Complex
1724,D06,1.285,103.84305555555555,Yes,LTA,Stand,Upp Cross St outside OG Building
1725,D07,1.2858333333333332,103.84416666666667,No,LTA,Stop,Havelock Sq beside People's Park Centre
1726,D08,1.285,103.84472222222222,Yes,Private,Stand,New Bridge Rd along driveway of Chinatown Point
1727,D09,1.2869444444444442,103.86138888888888,Yes,Private,Stop,New Market Rd outside Ministry of Manpower
1728,D10,1.2888888888888888,103.8425,Yes,Private,Stand,Magazine Rd at Central Mall
1729,D11,1.2888888888888888,103.84388888888888,Yes,Private,Stand,Merchant Rd at Riverside Point
1730,D13,1.288611111111111,103.84805555555555,Yes,Private,Stop,Upp Circular Rd at The Riverwalk
1731,D14,1.2880555555555555,103.84722222222221,No,LTA,Stand,Carpenter St Opposite Safra Town Club
1732,D15,1.2866666666666666,103.84694444444445,Yes,LTA,Stand,North Canal Rd opposite Hong Lim Park
1733,D16,1.2822222222222222,103.84527777777777,Yes,LTA,Stand,South Bridge Rd outside Sri Mariamman Temple
1734,D17,1.2808333333333333,103.84416666666667,No,LTA,Stand,Sago Lane beside Buddha Tooth Relic Temple & Museum
1735,D18,1.2825,103.84388888888888,No,LTA,Stand,Temple St in front of Grand Court Restaurant
1736,D19,1.2838888888888889,103.84388888888888,No,LTA,Stand,Mosque St in front of Dragon Brand Bird's Nest Building
1737,D21,1.2830555555555554,103.84305555555555,No,LTA,Stop,Temple St beside Lucky Chinatown
1738,E06,1.281111111111111,103.84722222222221,No,LTA,Stand,Amoy St behind Thian Hock Keng Temple
1739,E07,1.2822222222222222,103.84861111111111,Yes,LTA,Stand,Telok Ayer St outside PWC Building
1740,E08,1.2786111111111111,103.84777777777778,Yes,CCS,Stop,Cecil St outside GB Building (before McCallum St)
1741,E09,1.2797222222222222,103.84861111111111,Yes,CCS,Stop,Cecil St outside Keck Seng Tower
1742,E10,1.2816666666666665,103.84972222222221,Yes,Private,Stop,Cecil St outside CapitaGreen
1743,E11,1.2830555555555554,103.85111111111111,Yes,CCS,Stop,D'almeida St outside Bharat Building
1744,E13,1.284722222222222,103.85194444444444,Yes,Private,Stop,Battery Rd at Straits Trading Building
1745,E14,1.2777777777777777,103.84833333333333,Yes,LTA,Stop,Robinson Rd before McCallum Street outside Singapore Post
1746,E15,1.2791666666666666,103.84916666666666,No,LTA,Stop,Robinson Rd outside Robinson Centre
1747,E16,1.281111111111111,103.85138888888888,Yes,CCS,Stop,Raffles Quay at 6 Raffles Quay (near Telegraph Street)
1748,E18,1.2786111111111111,103.84972222222221,Yes,LTA,Stop,Shenton Way outside SGX Centre
1749,E19,1.2769444444444444,103.84888888888888,Yes,LTA,Stop,Shenton Way outside OUE Downtown
1750,E20,1.2741666666666667,103.84694444444445,Yes,LTA,Stop,Shenton Way outside MAS Building
1751,E21,1.2783333333333333,103.84416666666667,No,LTA,Stand,Cook St behind Murray Terrace Food Alley
1752,E22,1.2774999999999999,103.84305555555555,No,LTA,Stand,Duxton Rd at Shophouse No 61
1753,E23,1.2738888888888888,103.84194444444444,No,Private,Stop,Hoe Chiang Rd at Keppel Tower
1754,E25,1.2752777777777777,103.84305555555555,Yes,CCS,Stand,Tanjong Pagar Rd at Tanjong Pagar Plaza
1755,E26,1.2780555555555555,103.845,Yes,LTA,Stand,Peck Seah St opposite Nehsons Building
1756,E27,1.2730555555555556,103.84916666666666,Yes,CCS,Stand,Bernam St outside Fuji Xerox Towers
1757,E32,1.2838888888888889,103.85249999999999,Yes,CCS,Stop,Collyer Quay at Income@Raffles
1758,E33,1.2874999999999999,103.84861111111111,No,LTA,Stand,Circular Rd at Shophouse No. 5
1759,E34,1.2774999999999999,103.8436111111111,No,LTA,Stand,Tanjong Pagar Rd opposite Mac-Nels Building
1760,E35,1.2863888888888888,103.84861111111111,No,LTA,Stand,Lor Telok at Archipelago Brewery Building
1761,E36,1.28,103.85055555555554,No,LTA,Stop,Raffles Quay at Lau Pa Sat
1762,E37,1.2830555555555554,103.85277777777777,Yes,Private,Stop,Collyer Quay at OUE Bayfront
1763,E38,1.2783333333333333,103.8436111111111,No,LTA,Stand,Tanjong Pagar Rd at Shophouse No. 68
1764,E39,1.281388888888889,103.84861111111111,Yes,LTA,Stand,Cross St outside Telok Ayer DTL Station
1765,E40,1.2758333333333334,103.85527777777777,Yes,LTA,Stand,Bayfront Ave outside Marina Bay MRT Station
1766,F01,1.3816666666666666,103.84444444444443,Yes,LTA,Stand,Ang Mo Kio Ave 6 outside Yio Chu Kang MRT Station
1767,F02,1.3697222222222223,103.84916666666666,Yes,LTA,Stand,Ang Mo Kio Ave 8 outside Ang Mo Kio MRT Station
1768,F03,1.350277777777778,103.84888888888888,Yes,Private,Stand,Bishan Place at Bishan Junction 8 shopping Centre
1769,F04,1.3511111111111112,103.8475,Yes,LTA,Stand,Bishan Rd opposite Bishan MRT Station (towards Ang Mo Kio)
1770,F05,1.3511111111111112,103.84805555555555,Yes,LTA,Stand,Bishan Rd outside Bishan MRT Station (towards Toa Payoh)
1771,F06,1.333888888888889,103.85027777777778,Yes,CCS,Stand,Toa Payoh Ctrl in front of Toa Payoh Community Library
1772,F07,1.3405555555555555,103.84583333333333,Yes,CCS,Stand,Lor 1 Toa Payoh in front of Blk 109 (near Braddell MRT Station)
1773,F08,1.3333333333333333,103.84694444444445,Yes,LTA,Stand,Lor 2 Toa Payoh in front of Blk 175
1774,F09,1.3308333333333333,103.84944444444444,Yes,Private,Stand,Lor 6 Toa Payoh along driveway of OrangeTee Building
1775,F10,1.3544444444444446,103.83111111111111,Yes,Private,Stand,Upp Thomson Rd along driveway of Thomson Plaza
1776,F11,1.3225,103.85472222222222,Yes,CCS,Stand,Whampoa Dr outside Blk 90 Market & Hawker Centre
1777,F12,1.3241666666666667,103.85055555555554,Yes,CCS,Stand,Balestier Rd outside Orange Valley Care Centre
1778,F14,1.3177777777777777,103.86333333333333,Yes,Private,Stand,Bendemeer Rd outside Blk 25/27 (Bendemeer Shopping Mall)
1779,F15,1.306388888888889,103.8625,Yes,Private,Stop,Kallang Rd along driveway of ICA building
1780,F16,1.3194444444444444,103.86166666666666,Yes,LTA,Stand,Serangoon Rd outside Boon Keng NEL Station (Ent B)(opp Blk 102)
1781,F19,1.3027777777777778,103.86138888888888,Yes,CCS,Stand,Jalan Sultan near Sultan Plaza
1782,F20,1.3025,103.86472222222221,No,Private,Stand,Beach Rd along driveway of Golden Mile Complex
1783,F21,1.2991666666666666,103.86305555555555,Yes,LTA,Stand,Republic Ave outside Nicoll Highway CCL Station (Ent A)
1784,F24,1.3030555555555556,103.85277777777777,Yes,CCS,Stop,Rochor Canal Rd outside Sim Lim Square
1785,F25,1.3158333333333334,103.83555555555554,Yes,LTA,Stand,Bukit Timah Rd along driveway of Balmoral Plaza
1786,F26,1.3052777777777778,103.84916666666666,Yes,LTA,Stand,Bukit Timah Rd outside Little India NEL Station (Ent A)
1787,F27,1.3066666666666666,103.84972222222221,Yes,LTA,Stand,Race Course Rd outside Little India NEL Station (Ent C) (outside Blk 661)
1788,F28,1.3119444444444446,103.85333333333332,Yes,LTA,Stand,Race Course Rd outside Farrer Park NEL Station(Ent C) outside Connexion
1789,F29,1.3122222222222222,103.85305555555556,Yes,LTA,Stand,Race Course Rd outside Farrer Park NEL Station (Ent D) (towards Rangoon Rd)
1790,F31,1.2774999999999999,103.81833333333333,Yes,CCS,Stand,Telok Blangah Cres opposite Blk 11 Market & Food Centre
1791,F32,1.2655555555555555,103.82138888888889,Yes,LTA,Stand,Telok Blangah Rd opposite Harbourfront NEL Station (Ent D) (opp Harbourfront Centre)
1792,F34,1.2808333333333333,103.83916666666666,Yes,LTA,Stand,Outram Rd outside Outram Park MRT Station
1793,F35,1.288333333333333,103.83472222222221,Yes,Private,Stand,Outram Rd along driveway of Holiday Inn Atrium & Shopping Centre
1794,F37,1.2841666666666665,103.8325,Yes,LTA,Stand,Seng Poh Rd outside Tiong Bahru Market
1795,F38,1.2825,103.81666666666666,Yes,CCS,Stand,Bukit Merah Ctrl outside Blk 165
1796,F39,1.273611111111111,103.82472222222222,Yes,CCS,Stand,Bukit Purmei Ave outside Blk 109
1797,F40,1.2888888888888888,103.81694444444445,Yes,LTA,Stand,Tiong Bahru Rd outside Redhill MRT Station
1798,F41,1.3019444444444446,103.79861111111111,Yes,LTA,Stand,Commonwealth Ave outside Commonwealth MRT Station (towards Alexandra Rd)
1799,F42,1.3019444444444446,103.79777777777778,Yes,LTA,Stand,Commonwealth Ave outside Commonwealth MRT Station (towards Clementi)
1800,F43,1.294722222222222,103.80527777777777,Yes,LTA,Stand,Commonwealth Ave outside Queenstown MRT Station (towards Clementi)
1801,F44,1.2938888888888889,103.80638888888889,Yes,LTA,Stand,Commonwealth Ave outside Queenstown MRT Station (towards Alexandra)
1802,F45,1.2877777777777777,103.80333333333333,Yes,CCS,Stand,Queensway outside Queenstown Neighbourhood Police Centre
1803,F46,1.306388888888889,103.79027777777777,Yes,LTA,Stand,North Buona Vista Rd outside Buona Vista CCL Station (towards Holland Road)
1804,F47,1.2930555555555554,103.825,Yes,CCS,Stand,Jervois Rd outside Sheares Ville
1805,F48,1.2994444444444444,103.82249999999999,Yes,Private,Stop,Chatsworth Rd outside Embassy of Republic of Indonesia
1806,F49,1.3047222222222223,103.83027777777778,No,LTA,Stand,Angullia Park beside Liat Towers
1807,F50,1.3069444444444445,103.82888888888888,Yes,CCS,Stop,Claymore Rd beside Orchard Towers
1808,F51,1.3069444444444445,103.82,Yes,Private,Stand,Napier Rd along Driveway of Gleneagles Hospital
1809,F53,1.311388888888889,103.83749999999999,Yes,LTA,Stand,Scotts Rd outside Newton MRT Station (towards Orchard)
1810,F54,1.3116666666666668,103.83749999999999,Yes,LTA,Stand,Scotts Rd outside Newton MRT Station (towards Newton Circus)
1811,F55,1.3061111111111112,103.82666666666667,Yes,Private,Stand,Tanglin Rd along driveway of Tanglin Shopping Centre
1812,F56,1.3047222222222223,103.82388888888889,No,Private,Stand,Tanglin Rd outside Tanglin Mall
1813,F57,1.3211111111111111,103.81444444444445,Yes,LTA,Stand,Cluny Park Rd outside Botanic Gardens CCL Station
1814,F58,1.337222222222222,103.83944444444444,Yes,LTA,Stand,Toa Payoh Rise outside Caldecott CCL Station
1815,F60,1.3066666666666666,103.7875,Yes,Private,Stand,Vista Exchange Green at The Star
1816,F61,1.2702777777777776,103.86194444444443,Yes,LTA,Stand,Marina Coastal Dr outside Marina South Pier MRT Station
1817,F63,1.3133333333333335,103.83777777777777,Yes,LTA,Stand,Bukit Timah Rd outside Newton DTL Station
1818,F64,1.3194444444444444,103.8261111111111,Yes,LTA,Stand,Robin Walk outside Stevens DTL Station
1819,F65,1.3222222222222222,103.81555555555555,Yes,LTA,Stop,Bukit Timah Rd outside Botanic Gardens DTL Station
1820,F66,1.3252777777777778,103.80749999999999,Yes,LTA,Stand,Bukit Timah Rd outside Tan Kah Kee DTL Station
1821,F67,1.326111111111111,103.80749999999999,Yes,LTA,Stop,Dunearn Rd opposite Tan Kah Kee DTL Station
1822,F68,1.3305555555555555,103.79666666666667,Yes,LTA,Stop,Bukit Timah Rd outside Sixth Ave DTL Station
1823,F69,1.3352777777777778,103.78305555555555,Yes,LTA,Stop,Bukit Timah Rd outside King Albert Park  DTL Station
1824,F74,1.3055555555555556,103.85527777777777,Yes,LTA,Stand,Jalan Besar outside Jalan Besar DTL Station (Ent B)
1825,F75,1.3133333333333335,103.86333333333333,Yes,LTA,Stop,Kallang Bahru outside Bendeemer DTL Station (Ent B)
1826,F76,1.3208333333333333,103.8711111111111,Yes,LTA,Stand,Geylang Bahru outside Geylang Bahru DTL Station (Ent A)
1827,G01,1.3322222222222222,103.86833333333333,Yes,LTA,Stand,Potong Pasir Ave 1 outside Potong Pasir NEL Station (Ent A) (in front of Blk 101)
1828,G02,1.3311111111111111,103.86916666666666,Yes,LTA,Stand,Upp Serangoon Rd outside Potong Pasir NEL Station (Ent B) (towards City)
1829,G03,1.338611111111111,103.87027777777777,Yes,LTA,Stand,Upp Serangoon Rd outside Woodleigh NEL Station (Ent B) (towards Serangoon)
1830,G04,1.3511111111111112,103.86444444444444,Yes,CCS,Stand,Serangoon Ave 3 outside Blk 267
1831,G05,1.350277777777778,103.87277777777777,Yes,LTA,Stand,Serangoon Ctrl outside Serangoon CCL Station (Ent E) (outside NEX Shopping Mall)
1832,G06,1.350277777777778,103.87416666666665,Yes,LTA,Stand,Upp Serangoon Rd outside Serangoon NEL Station (Ent C) (towards Kovan)
1833,G07,1.3491666666666666,103.87388888888889,Yes,LTA,Stand,Serangoon Ctrl outside Serangoon NEL Station (Ent A) (outside Blk 413)
1834,G08,1.3511111111111112,103.86444444444444,Yes,LTA,Stand,Serangoon Ave 3 outside Lorong Chuan CCL Station (Ent A)
1835,G09,1.3541666666666667,103.87694444444443,Yes,CCS,Stand,Yio Chu Kang Rd outside Space@Kovan
1836,G10,1.3591666666666669,103.88444444444445,Yes,LTA,Stand,Upp Serangoon Rd outside Kovan NEL Station (Ent C) (towards Serangoon)
1837,G11,1.3594444444444445,103.88416666666667,Yes,LTA,Stand,Upp Serangoon Rd opposite Kovan NEL Station(Ent A) (towards Hougang)
1838,G12,1.3711111111111112,103.89250000000001,Yes,LTA,Stand,Hougang Ctrl outside Hougang NEL Station (Ent B) (opp Hougang Central Bus Interchange)
1839,G13,1.3822222222222222,103.89305555555556,Yes,LTA,Stand,Sengkang Ctrl outside Buangkok NEL Station (Ent B) (towards Hougang)
1840,G14,1.373888888888889,103.89277777777778,Yes,LTA,Stand,Sengkang Ctrl outside Buangkok NEL Station (Ent A) (towards Sengkang)
1841,G15,1.385,103.90111111111112,Yes,LTA,Stand,Punggol Rd outside Rivervale Plaza
1842,G16,1.3922222222222222,103.89555555555556,Yes,LTA,Stand,Sengkang East Way outside Sengkang NEL Station (Ent D) (outside Compass Point)
1843,G17,1.3922222222222222,103.89583333333334,Yes,LTA,Stand,Sengkang East Way outside Sengkang NEL Station (outside Blk 257C)
1844,G18,1.3902777777777777,103.89500000000001,Yes,LTA,Stand,Sengkang Sq outside Sengkang NEL Station (Ent C) (near Kopitiam Square)
1845,G19,1.4055555555555554,103.90166666666667,Yes,Private,Stand,Punggol Ctrl at driveway of Waterway Point
1846,G20,1.4044444444444444,103.9025,Yes,LTA,Stand,Punggol Ctrl outside Punggol NEL Station (Ent C) (outside Punggol Bus Interchange)
1847,G21,1.4130555555555555,103.87194444444444,Yes,Private,Stop,"21 Seletar Aerospace Road 1, Singapore 797405 at Seletar Airport Passenger Terminal"
1848,G22,1.3719444444444444,103.94861111111112,Yes,CCS,Stand,Pasir Ris Ctrl outside Pasir Ris MRT Station
1849,G23,1.3722222222222222,103.94972222222222,Yes,Private,Stand,Pasir Ris Ctrl St 3 at White Sands Shopping Mall
1850,G24,1.4019444444444444,103.91305555555556,Yes,Private,Stand,Punggol Dr at Oasis Terraces
1851,H01,1.311388888888889,103.78777777777778,Yes,CCS,Stand,Ghim Moh Rd outside Blk 19
1852,H02,1.3097222222222222,103.79277777777777,Yes,LTA,Stand,Holland Dr opp Blk 18D
1853,H03,1.3097222222222222,103.79527777777777,Yes,CCS,Stand,Holland Ave outside Holland Road Shopping Centre
1854,H05,1.3169444444444445,103.80694444444444,Yes,LTA,Stand,Farrer Rd outside Farrer Road CCL Station
1855,H06,1.3380555555555556,103.77888888888889,Yes,Private,Stand,Upp Bukit Timah Rd along driveway of Bukit Timah Plaza
1856,H07,1.4166666666666667,103.83277777777778,Yes,LTA,Stand,Yishun Ave 2 outside Khatib MRT Station
1857,H08,1.4283333333333335,103.835,Yes,LTA,Stand,Yishun Ave 2 outside Yishun MRT Station
1858,H10,1.4288888888888889,103.83666666666666,Yes,Private,Stand,Yishun Ctrl 1 at driveway of Northpoint City
1859,H12,1.4413888888888888,103.82416666666666,Yes,Private,Stand,Sembawang Rd along driveway of Sembawang Shopping Centre
1860,H13,1.448888888888889,103.82027777777778,Yes,LTA,Stand,Sembawang Way outside Sembawang MRT Station
1861,H14,1.4405555555555556,103.80111111111111,Yes,LTA,Stand,Woodlands Ave 7 outside Admiralty MRT Station
1862,H15,1.4369444444444444,103.78694444444444,Yes,LTA,Stand,Woodlands Sq (East End) outside Woodlands MRT Station (Ent C)
1863,H17,1.4433333333333334,103.76944444444445,Yes,LTA,Stand,Woodlands Centre Rd at Woodlands Train Checkpoint Complex
1864,H18,1.4319444444444445,103.77361111111111,Yes,LTA,Stand,Woodlands Ave 3 outside Marsiling MRT Station
1865,H19,1.4252777777777779,103.76222222222222,Yes,LTA,Stand,Woodlands Rd outside Kranji MRT Station
1866,H21,1.3622222222222222,103.7675,Yes,LTA,Stand,Upp Bukit Timah Rd outside Hillview DTL Station
1867,H22,1.3413888888888887,103.77583333333334,Yes,LTA,Stand,Upp Bukit Timah Rd along driveway of Beauty World DTL Station
1868,H23,1.3427777777777776,103.77555555555556,Yes,LTA,Stand,Upp Bukit Timah Rd along driveway in front of Bukit Timah Shoppng Centre
1869,H24,1.3697222222222223,103.76388888888889,Yes,LTA,Stand,Upp Bukit Timah Rd outside Cashew DTL Station
1870,H25,1.3777777777777778,103.76138888888889,Yes,LTA,Stand,Upp Bukit Timah Rd outside Bukit Panjang DTL Station Ent B
1871,H26,1.4272222222222224,103.83666666666666,Yes,Private,Stand,Northpoint Dr at driveway of Northpoint City
1872,I01,1.3891666666666667,103.98666666666666,Yes,CCS,Stand,Changi Village Rd outside Blk 5
1873,I02,1.3355555555555554,103.96083333333334,Yes,Private,Stand,Expo Dr along driveway of Singapore EXPO
1874,I03,1.3519444444444446,103.94500000000001,Yes,Private,Stand,Tampines Ave 4 at driveway of Tampines Mall
1875,I04,1.3419444444444444,103.95277777777778,Yes,Private,Stand,Simei St 6 at Eastpoint Shopping Mall
1876,I05,1.3263888888888888,103.94583333333334,Yes,LTA,Stand,New Upp Changi Rd outside Tanah Merah MRT station (Ent A) (towards Bedok)
1877,I06,1.3269444444444445,103.94555555555556,Yes,LTA,Stand,New Upp Changi Rd outside Tanah Merah MRT station (Ent B) (towards Tampines)
